StockCode,NewDescription,TotalSales,TotalVolume,UnitPrice,CustomerInteraction,CountryChannels,FirstPurchasedDate,LastPurchasedDate
23380,PACK OF 12 VINTAGE DOILY TISSUES,983.5,2344,0.48520325203252035,86,8,2011-09-05 12:00:00,2011-12-09 10:03:00
23381,PACK OF 12 VINTAGE LEAF TISSUES ,567.9499999999999,1509,0.47397590361445785,59,4,2011-09-05 12:00:00,2011-12-09 10:03:00
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,7356.18,1875,4.660950226244344,136,12,2011-10-13 13:42:00,2011-12-09 11:34:00
23388,WOODLAND MINI BACKPACK,3448.69,825,4.625031847133758,115,11,2011-09-11 15:47:00,2011-12-09 10:26:00
23389,SPACEBOY MINI BACKPACK,4780.54,1122,4.523524590163935,159,13,2011-09-11 13:39:00,2011-12-09 12:16:00
23390,DOLLY GIRL MINI BACKPACK,3042.19,751,4.384117647058824,117,13,2011-09-11 13:39:00,2011-12-09 10:13:00
23391, I LOVE LONDON MINI BACKPACK,1632.3200000000002,390,4.606179775280899,58,9,2011-09-11 11:29:00,2011-12-09 10:03:00
23392,SPACEBOY ROCKET LOLLY MAKERS,1485.43,667,2.683135593220339,70,10,2011-09-06 10:42:00,2011-12-09 10:03:00
23393,HOME SWEET HOME CUSHION COVER ,3230.41,807,4.465932203389831,165,9,2011-09-04 12:07:00,2011-12-08 16:30:00
23394,POSTE FRANCE CUSHION COVER,1888.9,438,4.930903225806452,90,5,2011-09-04 12:07:00,2011-12-08 18:42:00
23395,BELLE JARDINIERE CUSHION COVER,3305.83,761,4.867909090909091,141,10,2011-09-04 12:07:00,2011-12-08 18:42:00
23396,LE JARDIN BOTANIQUE CUSHION COVER,2780.5299999999997,662,4.767163461538461,134,7,2011-09-04 12:07:00,2011-12-08 18:42:00
23397,FOOT STOOL HOME SWEET HOME ,5097.65,489,11.573870967741934,139,7,2011-09-04 12:24:00,2011-12-08 16:30:00
23398,HANGING HEART BONHEUR,538.75,610,1.0375641025641025,53,6,2011-09-04 14:08:00,2011-12-08 13:50:00
23399,HOME SWEET HOME HANGING HEART,1752.35,1922,1.1005833333333332,146,4,2011-09-04 12:54:00,2011-12-09 10:03:00
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2409.34,461,6.854074074074074,76,4,2011-09-06 11:55:00,2011-12-08 10:59:00
23401,RUSTIC MIRROR WITH LACE HEART,2354.87,459,7.090361445783133,59,3,2011-09-07 16:27:00,2011-12-08 18:43:00
23402,HOME SWEET HOME 3 PEG HANGER ,1151.03,297,4.44231884057971,47,3,2011-09-05 12:00:00,2011-12-08 09:28:00
23403,LETTER HOLDER HOME SWEET HOME,2207.86,626,4.369411764705882,80,3,2011-09-05 12:00:00,2011-12-08 16:30:00
23404,HOME SWEET HOME BLACKBOARD,4561.76,1011,6.0208875739644965,104,7,2011-09-05 10:15:00,2011-12-09 11:50:00
23405,HOME SWEET HOME 2 DRAWER CABINET,1321.38,254,5.957123287671233,54,3,2011-09-05 11:18:00,2011-12-09 10:03:00
23406,HOME SWEET HOME KEY HOLDER,2428.9100000000003,457,7.102232142857143,65,3,2011-09-05 10:15:00,2011-12-06 14:23:00
23407,SET OF 2 TRAYS HOME SWEET HOME,2729.33,267,10.67597014925373,103,7,2011-09-04 12:07:00,2011-12-08 17:37:00
23408,PHOTO FRAME LINEN AND LACE SMALL,644.8000000000001,310,2.08,53,3,2011-09-07 16:27:00,2011-12-07 12:33:00
23409,PHOTO FRAME LINEN AND LACE LARGE,801.6800000000001,215,3.8148837209302324,39,3,2011-09-07 16:00:00,2011-12-05 12:03:00
23410,CURIO CABINET LINEN AND LACE ,290.1,36,8.027777777777779,16,2,2011-09-08 10:35:00,2011-11-25 13:09:00
23411, TRELLIS COAT RACK,1118.6100000000001,227,5.844035087719298,42,3,2011-09-04 14:08:00,2011-12-02 17:12:00
23412,HEART MIRROR ANTIQUE WHITE,2354.8,358,7.724415584415584,64,1,2011-09-06 09:53:00,2011-10-10 17:26:00
23413,VINTAGE COFFEE GRINDER BOX,929.11,177,6.272666666666667,34,4,2011-09-07 16:00:00,2011-12-08 16:30:00
23414,ZINC BOX SIGN HOME,1378.75,141,10.073749999999999,58,5,2011-09-04 16:09:00,2011-11-30 17:37:00
23415,HOME SWEET HOME HOOK,412.17999999999995,328,1.4517021276595745,42,5,2011-09-07 15:52:00,2011-12-08 15:54:00
23416,CHAMBRE HOOK,184.67999999999998,132,1.7564,18,2,2011-09-12 13:43:00,2011-12-08 14:39:00
23417,BATHROOM HOOK,157.5,146,1.5964285714285713,21,2,2011-09-07 15:52:00,2011-12-08 14:39:00
23418,LAVENDER TOILETTE BOTTLE,1168.08,558,2.556,55,4,2011-09-11 10:53:00,2011-12-09 10:03:00
23419,HOME SWEET HOME BOTTLE ,1045.8,474,2.6657471264367816,56,4,2011-09-11 10:53:00,2011-12-08 09:20:00
23420,PANTRY HOOK TEA STRAINER ,353.45,165,2.3284848484848486,26,3,2011-09-15 12:46:00,2011-12-04 12:44:00
23421,PANTRY HOOK SPATULA,353.36,162,2.502058823529412,24,4,2011-09-08 13:38:00,2011-12-04 12:44:00
23422,PANTRY HOOK BALLOON WHISK ,477.89,213,2.777872340425532,29,5,2011-09-07 16:48:00,2011-12-08 09:20:00
23423,PANTRY 3 HOOK ROLLING PIN HANGER,876.9,219,4.536969696969697,47,6,2011-09-08 13:38:00,2011-12-08 09:20:00
23424,GINGHAM RECIPE BOOK BOX,2529.42,466,6.1776470588235295,87,7,2011-09-04 16:09:00,2011-12-09 08:59:00
23425,STORAGE TIN HOME SWEET HOME,621.44,275,3.0989285714285715,35,5,2011-09-04 16:09:00,2011-12-09 10:46:00
23426,METAL SIGN DROP YOUR PANTS,3450.21,1277,3.330238095238095,126,7,2011-09-05 16:22:00,2011-12-09 10:03:00
23427,STOOL HOME SWEET HOME ,2873.08,238,12.963448275862069,87,5,2011-09-04 12:07:00,2011-12-08 11:15:00
23428,IVORY RETRO KITCHEN WALL CLOCK,675.91,77,9.915454545454546,25,4,2011-11-17 10:01:00,2011-12-09 08:48:00
23429,RED RETRO KITCHEN WALL CLOCK,400.01,47,8.887391304347826,19,4,2011-11-21 10:35:00,2011-12-09 08:48:00
23430,BLUE RETRO KITCHEN WALL CLOCK,301.88,36,8.621111111111112,16,4,2011-11-20 15:35:00,2011-12-09 08:48:00
23431,NATURAL HANGING QUILTED HEARTS ,1175.3799999999999,1454,1.3431168831168832,63,8,2011-08-26 09:55:00,2011-12-01 11:20:00
23432,PRETTY HANGING QUILTED HEARTS,1090.02,1278,1.351315789473684,65,9,2011-08-31 10:06:00,2011-12-06 14:40:00
23433,HANGING QUILTED PATCHWORK APPLES,1108.58,1258,1.5002247191011233,76,10,2011-08-26 12:49:00,2011-12-04 13:32:00
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,1892.07,2105,0.8797512437810946,129,8,2011-09-11 10:58:00,2011-12-09 10:03:00
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,734.7900000000001,827,0.8966,40,4,2011-09-09 16:13:00,2011-12-09 10:03:00
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,2367.39,1979,1.4442982456140352,91,6,2011-08-02 14:04:00,2011-12-08 09:20:00
23437, 50'S CHRISTMAS GIFT BAG LARGE,2373.63,1939,1.4238931297709925,108,6,2011-08-22 15:05:00,2011-12-09 10:26:00
23438, RED SPOT GIFT BAG LARGE,2227.42,1823,1.368018018018018,88,6,2011-08-03 12:20:00,2011-12-09 10:20:00
23439,HAND WARMER RED LOVE HEART,8941.61,4027,2.222752941176471,268,8,2011-08-24 14:23:00,2011-12-09 10:20:00
23440,PAINT YOUR OWN EGGS IN CRATE,299.36,164,2.022,5,2,2011-11-24 15:01:00,2011-12-07 15:16:00
23441,HAND PAINTED HANGING EASTER EGG,9.24,22,0.42,3,1,2011-11-23 10:39:00,2011-12-07 13:12:00
23442,12 HANGING EGGS HAND PAINTED,87.36,42,2.08,7,1,2011-11-15 17:14:00,2011-12-07 13:12:00
23444,Next Day Carriage,1200.0,79,15.189873417721518,63,1,2011-05-26 16:11:00,2011-12-08 12:10:00
23445,ICE CREAM BUBBLES,2177.8399999999997,2688,0.8656310679611651,81,9,2011-08-24 11:31:00,2011-12-09 08:59:00
23446,BLUE BUNNY EASTER EGG BASKET,230.24999999999997,157,1.5833333333333333,3,2,2011-10-10 13:55:00,2011-12-07 15:16:00
23447,PINK BUNNY EASTER EGG BASKET,231.89999999999998,158,1.5999999999999999,4,2,2011-10-10 13:55:00,2011-12-07 15:16:00
23448,CREAM BUNNY EASTER EGG BASKET,41.24999999999999,25,1.6499999999999997,3,1,2011-10-10 13:55:00,2011-11-30 09:50:00
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1.25,1,1,2011-11-15 17:14:00,2011-11-15 17:14:00
23451,SQUARE MINI PORTRAIT FRAME,558.12,278,2.2674074074074073,38,3,2011-10-14 14:04:00,2011-12-09 10:03:00
23452,HEART MINI PORTRAIT FRAME,1021.76,518,2.07183908045977,69,4,2011-10-14 13:35:00,2011-12-08 14:39:00
23453,OVAL  MINI PORTRAIT FRAME,631.5799999999999,324,1.9868627450980392,40,5,2011-10-14 12:33:00,2011-12-08 13:59:00
23454,THREE MINI HANGING FRAMES,753.95,179,4.49406779661017,41,3,2011-10-21 13:13:00,2011-12-08 14:39:00
23455,SMALL PARLOUR PICTURE FRAME,569.4300000000001,207,2.867777777777778,32,4,2011-10-16 15:44:00,2011-12-08 12:26:00
23456,MEDIUM PARLOUR PICTURE FRAME ,634.1,158,4.116666666666667,33,2,2011-10-16 12:25:00,2011-12-04 12:44:00
23457,LARGE PARLOUR PICTURE FRAME,554.83,113,5.104375,27,2,2011-10-16 15:44:00,2011-12-08 13:45:00
23458,DOLLY CABINET 3 DRAWERS ,762.4499999999999,51,14.95,30,4,2011-10-17 15:18:00,2011-12-08 14:58:00
23459,DOLLY CABINET 2 DRAWERS ,412.5,33,12.5,19,2,2011-10-16 12:19:00,2011-12-08 12:10:00
23460,SWEETHEART WALL TIDY ,1007.0799999999999,108,9.900930232558139,41,3,2011-10-20 12:57:00,2011-12-05 14:39:00
23461,SWEETHEART BIRD HOUSE,3082.71,857,4.525233644859814,75,2,2011-09-29 15:57:00,2011-12-07 17:25:00
23462,ROCOCO WALL MIRROR WHITE,1607.04,80,20.69695652173913,43,3,2011-10-20 13:06:00,2011-12-08 17:37:00
23463,VINTAGE ZINC WATERING CAN,139.39999999999998,13,11.206249999999999,7,2,2011-10-16 12:28:00,2011-12-09 09:07:00
23464,VINTAGE ZINC WATERING CAN SMALL,99.2,18,6.2125,6,1,2011-10-16 12:28:00,2011-12-09 09:07:00
23465,TUSCAN VILLA BIRD FEEDER,247.63,29,8.77375,15,2,2011-10-04 16:39:00,2011-12-08 09:28:00
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,498.03,55,10.084444444444443,20,2,2011-09-30 08:18:00,2011-12-08 16:30:00
23467,VINTAGE ZINC PLANTER  ,120.08000000000001,32,4.366363636363636,5,2,2011-10-17 10:10:00,2011-12-09 10:03:00
23468,TUSCAN VILLA BIRD TABLE ,156.75,19,8.25,11,2,2011-10-06 17:28:00,2011-11-23 15:53:00
23469,CARD HOLDER LOVE BIRD SMALL,1355.24,332,4.643611111111111,61,7,2011-09-30 09:39:00,2011-12-09 10:03:00
23470,CARD HOLDER LOVE BIRD LARGE ,1460.5,232,6.810714285714286,70,4,2011-10-02 13:26:00,2011-12-05 15:44:00
23471,SIX DRAWER OFFICE TIDY,626.74,66,10.155,26,2,2011-09-30 15:02:00,2011-12-02 17:12:00
23472, NINE DRAWER OFFICE TIDY,909.37,59,16.05705882352941,29,6,2011-10-02 12:11:00,2011-12-07 13:53:00
23473,WOODLAND SMALL RED FELT HEART,552.85,679,0.9509615384615384,41,8,2011-10-20 12:24:00,2011-12-07 15:43:00
23474,WOODLAND SMALL BLUE FELT HEART,270.96,312,1.0405263157894737,26,6,2011-10-24 13:37:00,2011-12-08 10:53:00
23475,WOODLAND SMALL PINK FELT HEART,242.17999999999998,286,0.959032258064516,25,5,2011-10-27 16:23:00,2011-12-07 15:43:00
23476,WOODLAND LARGE RED FELT HEART,264.72,205,1.4700000000000002,18,6,2011-10-20 12:07:00,2011-11-30 15:43:00
23477,WOODLAND LARGE BLUE FELT HEART,123.47,92,1.7153846153846155,8,4,2011-10-20 12:07:00,2011-11-30 15:43:00
23478,WOODLAND LARGE PINK FELT HEART,324.40000000000003,285,1.5130769230769232,9,3,2011-10-20 12:07:00,2011-12-01 14:17:00
23479,WIRE EGG BASKET ,880.23,114,8.257333333333333,35,4,2011-10-17 12:41:00,2011-12-08 14:38:00
23480,MINI LIGHTS WOODLAND MUSHROOMS,6726.64,1800,4.422590909090909,143,16,2011-10-19 15:09:00,2011-12-09 12:19:00
23481,PEARLISED IVORY HEART SMALL ,281.17,228,1.28125,23,2,2011-10-17 15:06:00,2011-12-06 11:58:00
23482,PEARLISED IVORY HEART LARGE ,661.02,418,1.765897435897436,32,3,2011-10-14 14:04:00,2011-12-06 15:10:00
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1651.36,1340,2.378552631578947,57,4,2011-10-03 12:47:00,2011-12-08 17:12:00
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,547.35,185,3.673333333333334,25,1,2011-09-30 10:18:00,2011-12-08 16:30:00
23485,BOTANICAL GARDENS WALL CLOCK ,5843.92,262,24.791807228915662,70,5,2011-10-20 14:51:00,2011-12-08 17:37:00
23486,ANTIQUE HEART SHELF UNIT,4145.47,275,17.8127027027027,64,4,2011-10-20 12:21:00,2011-12-08 14:39:00
23487,SWEET HEART CAKE CARRIER,795.5799999999999,80,10.365454545454545,41,4,2011-10-14 11:15:00,2011-12-08 14:58:00
23489,VINTAGE BELLS GARLAND,2709.23,913,3.221454545454545,125,4,2011-10-20 10:10:00,2011-12-09 12:19:00
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2055.27,548,3.9592156862745096,83,3,2011-10-14 12:33:00,2011-12-08 14:39:00
23491,VINTAGE JINGLE BELLS HEART,1897.76,228,8.462151898734177,64,3,2011-10-20 10:10:00,2011-12-07 12:55:00
23492,VINTAGE JINGLE BELLS WREATH,635.38,76,8.549285714285714,24,2,2011-10-20 10:10:00,2011-12-05 10:09:00
23493,VINTAGE DOILY TRAVEL SEWING KIT,8509.68,3970,2.1534418604651164,282,14,2011-09-22 12:13:00,2011-12-09 10:26:00
23494,VINTAGE DOILY DELUXE SEWING KIT ,5377.81,813,6.8045673076923086,145,13,2011-09-25 12:31:00,2011-12-09 10:26:00
23495,SET OF 3 PANTRY WOODEN SPOONS,306.66,225,1.7221951219512195,21,2,2011-10-30 11:55:00,2011-12-09 10:03:00
23496,PANTRY KITCHEN THERMOMETER ,154.52,112,1.562258064516129,21,2,2011-10-30 11:55:00,2011-12-08 10:59:00
23497,CLASSIC CHROME BICYCLE BELL ,3660.37,2561,1.621930693069307,150,12,2011-10-28 13:04:00,2011-12-09 10:26:00
23498,CLASSIC BICYCLE CLIPS ,2378.4799999999996,1644,1.6500943396226415,77,4,2011-11-25 10:58:00,2011-12-09 12:21:00
23499,SET 12 VINTAGE DOILY CHALK ,587.49,1315,0.4820869565217391,86,5,2011-10-20 13:54:00,2011-12-08 16:30:00
23500,KEY RING BASEBALL BOOT ASSORTED ,2044.58,1631,1.3798130841121494,76,6,2011-10-04 13:58:00,2011-12-08 16:30:00
23501,KEY RING BASEBALL BOOT UNION JACK,2220.37,1823,1.491293103448276,77,4,2011-10-05 10:11:00,2011-12-09 10:26:00
23502,PLAYING CARDS VINTAGE DOILY ,896.41,714,1.3016842105263158,80,9,2011-09-22 12:02:00,2011-12-07 13:53:00
23503,PLAYING CARDS KEEP CALM & CARRY ON,4864.3,3646,1.2790434782608695,284,8,2011-09-22 09:52:00,2011-12-09 08:59:00
23504,PLAYING CARDS JUBILEE UNION JACK,2857.64,1934,1.3465610859728505,164,4,2011-09-22 11:46:00,2011-12-08 13:50:00
23505,PLAYING CARDS I LOVE LONDON ,1660.04,1207,1.3503278688524591,93,7,2011-09-22 12:55:00,2011-12-08 15:03:00
23506,MINI PLAYING CARDS SPACEBOY ,1139.2,2747,0.46128205128205124,114,10,2011-09-22 12:02:00,2011-12-09 10:03:00
23507,MINI PLAYING CARDS BUFFALO BILL ,1156.51,2884,0.4726356589147287,91,10,2011-09-22 14:11:00,2011-12-08 16:30:00
23508,MINI PLAYING CARDS DOLLY GIRL ,1165.13,2631,0.46515151515151515,95,10,2011-09-22 14:11:00,2011-12-09 10:03:00
23509,MINI PLAYING CARDS FUN FAIR ,452.72,1065,0.4845588235294117,51,5,2011-09-22 14:11:00,2011-12-08 10:40:00
23510,MINI PLAYING CARDS GYMKHANA,1119.22,2522,0.4965873015873016,90,9,2011-09-22 14:11:00,2011-12-09 10:03:00
23511,EMBROIDERED RIBBON REEL EMILY ,1256.17,573,2.3259405940594062,83,11,2011-09-22 12:23:00,2011-12-08 11:53:00
23512,EMBROIDERED RIBBON REEL ROSIE,977.3199999999999,501,2.3124137931034485,46,12,2011-09-22 14:10:00,2011-12-08 11:53:00
23513,EMBROIDERED RIBBON REEL SUSIE ,1114.26,566,2.306,59,10,2011-09-22 14:18:00,2011-12-05 17:28:00
23514,EMBROIDERED RIBBON REEL SALLY ,977.39,478,2.349189189189189,57,11,2011-09-22 14:10:00,2011-12-04 12:44:00
23515,EMBROIDERED RIBBON REEL DAISY ,1164.98,579,2.3925,58,12,2011-09-22 14:10:00,2011-12-09 12:16:00
23516,EMBROIDERED RIBBON REEL SOPHIE  ,1062.35,297,3.8459999999999996,39,7,2011-09-25 12:22:00,2011-12-05 16:05:00
23517,EMBROIDERED RIBBON REEL REBECCA ,996.38,334,3.4480952380952385,50,8,2011-09-22 12:23:00,2011-12-06 16:26:00
23518,EMBROIDERED RIBBON REEL RACHEL ,983.3000000000001,362,3.0913333333333335,40,8,2011-09-22 14:10:00,2011-12-02 14:30:00
23519,EMBROIDERED RIBBON REEL CLAIRE,792.31,224,4.484583333333333,18,6,2011-09-25 12:22:00,2011-11-24 09:21:00
23520,EMBROIDERED RIBBON REEL RUBY ,604.3,168,3.960909090909091,30,5,2011-09-22 12:23:00,2011-12-05 16:05:00
23521,WALL ART CAT AND BIRD ,793.37,413,4.204090909090909,21,2,2011-10-03 11:37:00,2011-12-09 10:03:00
23522,WALL ART DOG AND BALL ,727.4399999999999,354,3.680625,20,2,2011-10-03 11:01:00,2011-12-08 15:54:00
23523,WALL ART TREASURE AHOY ,1173.8100000000002,360,3.9346341463414634,35,2,2011-10-03 11:37:00,2011-12-08 16:38:00
23524,WALL ART HORSE & PONY ,1557.63,481,4.323968253968254,42,3,2011-10-02 13:46:00,2011-12-09 11:34:00
23525,WALL ART BUFFALO BILL ,1867.5700000000002,583,4.156296296296296,38,2,2011-10-02 15:50:00,2011-12-09 11:34:00
23526,WALL ART DOG LICENCE ,6021.4,1012,8.24888888888889,79,5,2011-10-03 11:01:00,2011-12-09 10:03:00
23527,WALL ART ANIMALS AND NATURE ,1432.31,421,3.993061224489796,40,2,2011-10-03 12:17:00,2011-12-09 11:34:00
23528,WALL ART SPACEBOY,1504.49,479,4.7792,30,4,2011-10-03 11:01:00,2011-12-08 16:30:00
23529,WALL ART DOLLY GIRL ,2011.9900000000002,637,4.338648648648649,26,3,2011-10-03 12:48:00,2011-12-08 09:20:00
23530,WALL ART ONLY ONE PERSON ,4465.97,1062,5.570454545454545,60,5,2011-10-03 11:37:00,2011-12-09 10:03:00
23531,WALL ART BIG LOVE ,5559.11,979,7.655438596491228,77,4,2011-10-03 11:37:00,2011-12-08 18:43:00
23532,WALL ART WORK REST AND PLAY  ,901.58,210,5.301612903225807,23,3,2011-10-02 15:50:00,2011-12-08 12:05:00
23533,WALL ART GARDEN HAVEN ,998.64,215,6.166944444444445,27,2,2011-10-03 11:01:00,2011-12-09 09:07:00
23534,WALL ART STOP FOR TEA ,8614.85,1388,7.5329007633587795,159,9,2011-10-02 14:37:00,2011-12-09 10:03:00
23535,WALL ART BICYCLE SAFETY,8469.99,1329,7.419681818181819,135,8,2011-10-02 14:37:00,2011-12-09 10:20:00
23536,WALL ART VILLAGE SHOW ,3442.13,626,6.794705882352942,68,5,2011-10-03 13:49:00,2011-12-09 10:03:00
23537,WALL ART I LOVE LONDON ,581.13,111,6.9405882352941175,20,2,2011-10-03 14:52:00,2011-12-09 11:34:00
23538,WALL ART VINTAGE HEART,1334.49,332,5.753939393939394,25,1,2011-10-03 11:37:00,2011-12-09 10:03:00
23539,WALL ART LOVES' SECRET ,1227.95,247,6.594047619047619,32,1,2011-10-02 15:50:00,2011-12-05 17:24:00
23540,WALL ART THE MAGIC FOREST ,947.0600000000001,150,8.424285714285714,9,2,2011-10-03 14:34:00,2011-12-06 12:27:00
23541,WALL ART CLASSIC PUDDINGS ,6823.91,872,9.71203947368421,97,4,2011-10-02 14:37:00,2011-12-06 16:26:00
23542,WALL ART 70'S ALPHABET ,3800.16,506,9.784157303370787,55,7,2011-10-03 11:01:00,2011-12-08 18:43:00
23543,WALL ART KEEP CALM ,7019.01,1237,8.528301886792454,81,7,2011-10-03 11:26:00,2011-12-08 18:43:00
23544,WALL ART MID CENTURY MODERN ,1015.78,164,7.523000000000001,17,1,2011-10-03 13:49:00,2011-12-06 12:12:00
23545,WRAP RED VINTAGE DOILY,1025.6,2480,0.41905882352941176,76,13,2011-07-20 13:30:00,2011-12-08 14:14:00
23546,WRAP PAISLEY PARK ,1375.5,3275,0.42,106,14,2011-07-19 11:57:00,2011-12-08 14:14:00
23547,WRAP FLOWER SHOP  ,661.5,1575,0.42,57,5,2011-07-20 14:39:00,2011-12-06 15:43:00
23548,WRAP MAGIC FOREST ,451.5,1075,0.42,42,5,2011-07-20 14:39:00,2011-12-08 12:07:00
23549,WRAP BIRD GARDEN ,548.1,1305,0.42,46,6,2011-07-19 11:57:00,2011-12-01 10:31:00
23550,WRAP ALPHABET POSTER  ,763.1,1855,0.41875,60,5,2011-07-18 11:42:00,2011-12-09 12:16:00
23551,PACK OF 12 PAISLEY PARK TISSUES ,841.01,1843,0.5141134751773049,88,7,2011-09-01 15:56:00,2011-12-09 10:03:00
23552,BICYCLE PUNCTURE REPAIR KIT ,3883.99,1864,2.2625806451612904,93,6,2011-11-25 10:58:00,2011-12-09 12:21:00
23553,LANDMARK FRAME CAMDEN TOWN ,6457.15,569,13.290579710144927,50,1,2011-10-20 10:04:00,2011-12-08 18:43:00
23554,LANDMARK FRAME OXFORD STREET,4830.53,424,13.028474576271186,49,2,2011-10-19 12:28:00,2011-12-08 12:36:00
23555,LANDMARK FRAME NOTTING HILL ,4818.07,424,12.87537037037037,45,2,2011-10-19 14:12:00,2011-12-09 10:03:00
23556,LANDMARK FRAME COVENT GARDEN ,4974.51,439,12.611785714285714,46,2,2011-10-19 12:28:00,2011-12-08 12:36:00
23557,LANDMARK FRAME BAKER STREET ,3930.27,350,13.181875,25,1,2011-10-19 13:23:00,2011-12-08 13:45:00
23558,LANDMARK FRAME LONDON BRIDGE ,4741.37,418,13.091272727272727,43,2,2011-10-19 12:28:00,2011-12-08 12:36:00
23559,WOODLAND BUNNIES LOLLY MAKERS,1488.65,652,2.850236220472441,69,10,2011-09-08 13:07:00,2011-12-09 10:03:00
23560,SET OF 6 RIBBONS COUNTRY STYLE,502.07000000000005,173,3.51962962962963,20,4,2011-11-27 11:57:00,2011-12-08 11:25:00
23561,SET OF 6 RIBBONS PARTY,476.0,170,3.40875,13,3,2011-11-27 13:29:00,2011-12-09 12:20:00
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,730.37,253,3.267777777777778,37,5,2011-11-27 12:29:00,2011-12-09 12:20:00
23564,EGG CUP MILKMAID INGRID,841.31,644,1.7567105263157894,39,5,2011-10-13 13:50:00,2011-12-09 10:26:00
23565,EGG CUP MILKMAID HELGA ,586.31,410,1.8453968253968254,28,5,2011-10-16 12:19:00,2011-12-09 10:03:00
23566,EGG CUP MILKMAID HEIDI,1159.43,883,1.7635714285714283,44,6,2011-10-17 10:10:00,2011-12-08 16:30:00
23567,EGG CUP HENRIETTA HEN PINK,291.58,211,1.823157894736842,15,2,2011-10-14 09:35:00,2011-12-09 10:03:00
23568,EGG CUP HENRIETTA HEN CREAM ,787.52,630,1.7454166666666666,24,3,2011-10-16 16:13:00,2011-12-08 16:30:00
23569,TRADTIONAL ALPHABET STAMP SET,4752.31,961,5.2929702970297035,152,11,2011-10-21 15:36:00,2011-12-09 10:03:00
23570,TRADITIONAL PICK UP STICKS GAME ,4944.37,2782,1.4267918088737201,203,8,2011-10-21 13:13:00,2011-12-09 12:19:00
23571,TRADITIONAL NAUGHTS & CROSSES,6436.61,2859,1.8867164179104476,195,9,2011-10-21 14:23:00,2011-12-09 10:03:00
23574,PACKING CHARGE,105.0,14,7.5,9,3,2011-07-06 13:04:00,2011-12-07 10:25:00
23575,SNACK TRAY PAISLEY PARK,367.34999999999997,179,2.5823529411764703,22,3,2011-11-27 11:57:00,2011-12-09 10:03:00
23576,SNACK TRAY RED VINTAGE DOILY,400.03999999999996,198,2.4010526315789473,28,4,2011-11-27 12:13:00,2011-12-08 18:03:00
23578,SNACK TRAY RED GINGHAM,125.72,60,2.417142857142857,11,3,2011-11-27 11:18:00,2011-12-08 12:26:00
23579,SNACK TRAY I LOVE LONDON,362.65,171,2.59,22,4,2011-10-18 13:11:00,2011-12-09 10:03:00
23580,SNACK TRAY HAPPY FOREST  ,236.87,117,2.2015384615384614,20,3,2011-11-27 11:57:00,2011-12-07 15:43:00
23581,JUMBO BAG PAISLEY PARK,11613.03,5035,2.253276353276353,230,8,2011-10-25 10:31:00,2011-12-09 12:19:00
23582,VINTAGE DOILY JUMBO BAG RED ,10233.45,4815,2.212744360902256,186,10,2011-10-25 09:07:00,2011-12-08 14:38:00
23583,LUNCH BAG PAISLEY PARK  ,5513.83,3395,1.7993491124260355,233,8,2011-10-25 09:31:00,2011-12-09 10:03:00
23597,PAPER BUNTING PAISLEY PARK,684.97,251,3.171818181818182,28,5,2011-11-10 16:27:00,2011-12-08 18:42:00
23598,PAPER BUNTING VINTAGE PARTY,1218.48,428,3.2291666666666665,40,5,2011-11-10 16:20:00,2011-12-09 10:20:00
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8,2.49,0,1,2011-09-23 17:04:00,2011-11-28 15:31:00
23602,SET 10 CARDS 3 WISE MEN 17107,2.91,1,2.91,0,1,2011-11-11 13:06:00,2011-11-11 13:06:00
23603,SET 10 CARD KRAFT REINDEER 17084,49.800000000000004,20,2.4899999999999998,0,1,2011-10-14 17:17:00,2011-12-08 09:28:00
23604,SET 10 MINI SANTA & SNOWMAN  17087,6.64,4,1.66,0,1,2011-10-03 16:14:00,2011-10-17 15:27:00
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,4,2.91,0,1,2011-10-05 15:56:00,2011-10-05 15:56:00
23607,SET 10 CARDS HATS & STOCKINGS 17081,13.28,8,1.66,0,1,2011-09-13 16:05:00,2011-11-24 09:21:00
23608,SET 10 CARDS RUDOLPHS NOSE 17097,11.64,4,2.91,0,1,2011-11-03 15:56:00,2011-12-08 16:30:00
23609,SET 10 CARDS SNOWY ROBIN 17099,2.91,1,2.91,0,1,2011-11-28 15:31:00,2011-11-28 15:31:00
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,6.24,3,2.08,0,1,2011-09-23 17:02:00,2011-11-11 09:05:00
23611,SET 10 CARDS RED RIDING HOOD 17214,99.60000000000001,40,2.49,0,1,2011-09-12 15:40:00,2011-12-09 10:03:00
